data for stars in orbit around the black hole
trappist,Trappist_1b,0.081,1.7204E6,89.56,0.0,0.0,0.0,2015 10 27 00:23:49,130539.718368,7180000.7,T1b-color+clouds.jpg
trappist,Trappist_1c,0.083,2.357704E6,89.70,0.0,0.0,0.0,2015 09 17 07:24:39,209244.164544,7008000.1,T1c-color+clouds.jpg
trappist,Trappist_1d,0.070,3.319E6,89.89,0.0,0.0,0.0,2016 10 08 15:24:52,349916.4576,5.02035E6,T1d-color+clouds.jpg
trappist,Trappist_1e,0.085,4.36234E6,89.73,0.0,0.0,0.0,2016 09 28 21:05:54,526957.3152,5.82947E6,T1e-color+clouds.jpg
trappist,Trappist_1f,0.063,5.73866E6,89.719,0.0,0.0,0.0,2016 10 09 21:28:22,526957.3152,795362.543999,T1f-color+clouds.jpg
trappist,Trappist_1g,0.061,6.98632E6,89.721,0.0,0.0,0.0,2016 10 03 20:25:12,1.0674264672E6,7.35213E6,T1g-color+clouds.jpg
trappist,Trappist_1h,0.0,9.23032E6,89.796,0.0,0.0,0.0,2016 10 01 01:18:43,1.6215511392E6,4.95027E6,T1h-color.jpg
